n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
89,Hostility,hill_valley_without_noise_traintest,0.578370139547487,0.0448880616739012,0.615411190895543,0.047360389887663,0.625335320417288,0.0563986278706306,0.626161766698279,0.0631323080339659,0.630293998103238,0.0506517920706262,0.634372036309443,0.0668010499389883,0.629487874271779,0.0507693318940059,0.636045251320959,0.0697550776406732,0.627015309578648,0.0489758488852671,0.63851781601409,0.0642507692341029,0.628627557241566,0.0546611612961936,0.636045251320959,0.0517699507387067,0.619536648150657,0.053850199375269,0.636844601002574,0.070127415325522,0.628627557241566,0.0564459808769153,0.649248069367294,0.0558020549442371
99,Hostility,hill_valley_without_noise_traintest,0.578363365397643,0.045656796141487,0.622036309443165,0.05022651566184,0.625342094567132,0.0576818764208547,0.618730524319198,0.0553212840943348,0.62944045522287,0.0554820728651604,0.638483945264869,0.068275082078737,0.62535564286682,0.0512291694881093,0.636878471751795,0.0680166340535218,0.630300772253082,0.0484627733137322,0.641816826988213,0.0579686875566258,0.630293998103238,0.0519612982948073,0.640997154857065,0.0538776887935749,0.626148218398591,0.0552559152925285,0.636864923452107,0.0598905274171204,0.630273675653706,0.0617045228989916,0.6442826175315,0.0593325511144365
109,Hostility,hill_valley_without_noise_traintest,0.571758569299553,0.0463508087321043,0.610499932258502,0.0457189241584954,0.623682427855304,0.0566649956865079,0.622889852323533,0.0484053491030809,0.631919794065845,0.0587459041232094,0.637671047283566,0.0683028424941526,0.629508196721311,0.0487957101716463,0.640990380707221,0.0696347022679505,0.62863433139141,0.0498373308326049,0.643490041999729,0.0575377783191191,0.626161766698279,0.054340000853294,0.643449397100664,0.056659033212352,0.62695434223005,0.0614275788352568,0.639337488145238,0.0631080197802851,0.63028044980355,0.0559967687298213,0.641810052838369,0.0551840723976819
119,Hostility,hill_valley_without_noise_traintest,0.57422435984284,0.0450872139191857,0.613812491532313,0.0467597869759112,0.626161766698279,0.0568859853306143,0.625342094567132,0.0546173884840288,0.628620783091722,0.0560764148652375,0.629406584473649,0.0691437168199381,0.623709524454681,0.051060663913573,0.636878471751795,0.0627952948285589,0.632759788646525,0.0546582881986905,0.637704918032787,0.0594943139768479,0.629460777672402,0.0512320477868106,0.640150386126541,0.0557733807340873,0.627787562660886,0.0593259831082617,0.637704918032787,0.060002380808759,0.631106896084541,0.0593099177559812,0.642650047419049,0.058429299758012
129,Hostility,hill_valley_without_noise_traintest,0.574244682292372,0.046538458731991,0.61791085218805,0.0481016391082385,0.625321772117599,0.0628154024822417,0.621216637312017,0.0602082857645123,0.63028044980355,0.0557228333220441,0.633545590028451,0.0686196019339055,0.624535970735673,0.050457359690215,0.638544912613467,0.0567186261521795,0.629454003522558,0.0493239987188046,0.641823601138057,0.060748545672468,0.631913019916001,0.0543389109925322,0.638497493564558,0.0569383603802007,0.627807885110419,0.0555294292821294,0.637711692182631,0.0588183345970564,0.630287223953394,0.0562296336389645,0.638511041864246,0.0592386314614681
139,Hostility,hill_valley_without_noise_traintest,0.573411461861536,0.048202042243791,0.615445061644764,0.0489791156929748,0.625321772117599,0.060620125514692,0.617084405907059,0.055220732207674,0.627801110960574,0.0544635487418232,0.633538815878607,0.0666237554905602,0.62535564286682,0.049730701190799,0.638538138463623,0.0617458582804692,0.629474325972091,0.0505650953737438,0.642650047419049,0.0615908677472471,0.637704918032787,0.0537208049929491,0.637671047283566,0.0538853429136877,0.631106896084541,0.0523816020117163,0.642663595718737,0.0623847344253775,0.626981438829427,0.0619155751686102,0.640990380707221,0.0578520333306355
149,Hostility,hill_valley_without_noise_traintest,0.574244682292372,0.048923402303372,0.614625389513616,0.0471939834471291,0.62367565370546,0.0609685198453716,0.621223411461862,0.0590241752361716,0.629433681073025,0.05805265093374,0.633532041728763,0.0716934364702408,0.630307546402926,0.0518966809502553,0.633593009077361,0.0612809999223395,0.633599783227205,0.0514133904595106,0.645955832543016,0.0621010143068472,0.635225579189812,0.0566816847586738,0.63767782143341,0.0564727069364181,0.636052025470803,0.0547270835177489,0.643483267849885,0.062860999575361,0.633593009077361,0.0575820486526569,0.645928735943639,0.05998285004094
159,Hostility,hill_valley_without_noise_traintest,0.578370139547487,0.0487974828560383,0.617917626337895,0.0467846376300215,0.622029535293321,0.0610338094351174,0.620383416881181,0.0580088456649558,0.631100121934697,0.0516907046369349,0.634358488009755,0.0688580267520367,0.636912342501016,0.0498017761282336,0.634433003658041,0.0616765438534221,0.628641105541255,0.0488696787401633,0.641830375287901,0.0582953635941816,0.628627557241566,0.0532616671716968,0.643456171250508,0.0591160240739956,0.63355913832814,0.0551990477632588,0.647615499254844,0.0672896493865526,0.632766562796369,0.0572005231024656,0.645102289662647,0.0565451416242394
169,Hostility,hill_valley_without_noise_traintest,0.578363365397643,0.0487254091691617,0.620403739330714,0.0458827770637923,0.619536648150657,0.0626756426102018,0.622862755724157,0.0582547308021169,0.636058799620648,0.0546899627498203,0.631885923316624,0.066168665621228,0.636898794201328,0.0521227430813227,0.631953664815066,0.0605945711410402,0.632746240346836,0.0538955626414279,0.642656821568893,0.0587864944839593,0.629454003522558,0.0575602753919253,0.642636499119361,0.0578332059508135,0.631086573635009,0.0579885203732984,0.643483267849885,0.0642972611499917,0.63112044438423,0.0610076807555117,0.641803278688525,0.0591948390375301
179,Hostility,hill_valley_without_noise_traintest,0.582488822652757,0.0489745376243952,0.617924400487739,0.0442558642064598,0.617890529738518,0.0634454500738646,0.622036309443165,0.0579652922918798,0.632766562796369,0.0562641387181432,0.634365262159599,0.0653231897426979,0.639371358894459,0.0541405154210013,0.631946890665221,0.0639315616941196,0.63439913290882,0.0551013603090155,0.63935781059477,0.0608158693963281,0.631100121934697,0.0522699306548268,0.642643273269205,0.0538641432049119,0.63355913832814,0.0590516646739222,0.644309714130877,0.0667930720431979,0.632766562796369,0.0594131900217101,0.643462945400352,0.0587130920510468
